gene_family	speciation	speciation_loss	duplication	transfer	transfer_loss	loss	number_gene_copies	number_species
OG0027920	1	0	1	1	0	0	4	3
OG0027921	1	0	1	1	0	0	4	3
OG0027922	1	0	0	2	0	0	4	4
OG0027923	0	0	0	3	0	0	4	4
OG0027924	1	0	1	1	0	0	4	3
OG0027925	1	0	0	2	0	0	4	4
OG0027926	1	0	1	1	0	0	4	3
OG0027927	0	0	1	2	0	0	4	3
OG0027928	1	0	0	2	0	0	4	4
OG0027929	0	0	0	3	0	0	4	4
OG0027931	1	0	0	2	0	0	4	4
OG0027932	0	0	1	2	0	0	4	3
OG0027933	1	0	0	2	0	0	4	4
OG0027934	1	0	1	1	0	0	4	3
OG0027935	0	0	1	2	0	0	4	3
OG0027936	1	0	1	1	0	0	4	3
OG0027937	0	0	1	2	0	0	4	3
OG0027938	1	0	0	2	0	0	4	4
OG0027939	1	0	1	1	0	0	4	3
OG0027940	0	0	0	3	0	0	4	4
OG0027941	1	0	1	1	0	0	4	3
OG0027942	0	0	1	2	0	0	4	3
OG0027943	0	0	1	2	0	0	4	3
OG0027944	1	0	1	1	0	0	4	3
OG0027945	0	0	1	2	0	0	4	3
OG0027946	0	0	0	3	0	0	4	4
OG0027947	0	0	0	3	0	0	4	4
OG0027948	3	5	0	0	0	0	4	4
OG0027949	0	0	0	3	0	0	4	4
OG0027950	0	0	0	3	0	0	4	4
OG0027951	1	0	1	1	0	0	4	3
OG0027952	1	0	0	2	0	0	4	4
OG0027953	1	0	0	2	0	0	4	4
OG0027954	0	0	1	2	0	0	4	3
OG0027955	0	0	0	3	0	0	4	4
OG0027956	1	0	0	2	0	0	4	4
OG0027957	0	0	0	3	0	0	4	4
OG0027959	1	0	1	1	0	0	4	3
OG0027960	0	0	0	3	0	0	4	4
OG0027961	1	0	0	2	0	0	4	4
OG0027962	0	0	1	2	0	0	4	3
OG0027963	0	0	1	2	0	0	4	3
OG0027964	0	0	1	2	0	0	4	3
OG0027965	1	0	1	1	0	0	4	3
OG0027967	1	0	1	1	0	0	4	3
OG0027968	1	0	1	1	0	0	4	3
OG0027969	0	0	0	3	0	0	4	4
OG0027970	1	0	1	1	0	0	4	3
OG0027971	1	0	1	1	0	0	4	3
OG0027972	1	0	0	2	0	0	4	4
OG0027973	0	0	0	3	0	0	4	4
OG0027974	1	0	1	1	0	0	4	3
OG0027975	0	0	0	3	0	0	4	4
OG0027976	2	3	1	0	0	0	4	3
OG0027977	1	0	0	2	0	0	4	4
OG0027978	1	0	1	1	0	0	4	3
OG0027981	1	0	0	2	0	0	4	4
OG0027982	1	0	1	1	0	0	4	3
OG0027983	1	0	0	2	0	0	4	4
OG0027984	0	0	1	2	0	0	4	3
OG0027986	0	0	0	3	0	0	4	4
OG0027987	1	0	0	2	0	0	4	4
OG0027988	0	0	0	3	0	0	4	4
OG0027989	0	0	1	2	0	0	4	3
OG0027991	0	0	0	3	0	0	4	4
OG0027992	1	0	0	2	0	0	4	4
OG0027993	0	0	1	2	0	0	4	3
OG0027994	0	0	0	3	0	0	4	4
OG0027995	1	0	1	1	0	0	4	3
OG0027996	1	0	0	2	0	0	4	4
OG0027998	1	0	0	2	0	0	4	4
OG0027999	3	3	0	0	0	0	4	4
OG0028000	0	0	0	3	0	0	4	4
OG0028001	0	0	0	3	0	0	4	4
OG0028002	1	0	1	1	0	0	4	3
OG0028003	0	0	0	3	0	0	4	4
OG0028004	1	0	0	2	0	0	4	4
OG0028006	0	0	0	3	0	0	4	4
OG0028007	1	0	0	2	0	0	4	4
OG0028008	1	0	0	2	0	0	4	4
OG0028009	0	0	0	3	0	0	4	4
OG0028010	1	0	1	1	0	0	4	3
OG0028011	0	0	0	3	0	0	4	4
OG0028013	1	0	1	1	0	0	4	3
OG0028014	1	0	0	2	0	0	4	4
OG0028016	0	0	0	3	0	0	4	4
OG0028017	0	0	1	2	0	0	4	3
OG0028018	1	0	1	1	0	0	4	3
OG0028019	0	0	0	3	0	0	4	4
OG0028020	1	0	1	1	0	0	4	3
OG0028021	0	0	1	2	0	0	4	3
OG0028022	0	0	0	3	0	0	4	4
OG0028023	1	2	0	2	0	0	4	4
OG0028024	1	0	0	2	0	0	4	4
OG0028025	1	0	0	2	0	0	4	4
OG0028026	1	0	0	2	0	0	4	4
OG0028027	0	0	0	3	0	0	4	4
OG0028028	1	0	1	1	0	0	4	3
OG0028029	0	0	1	2	0	0	4	3
OG0028030	1	0	0	2	0	0	4	4
OG0028031	1	0	0	2	0	0	4	4
OG0028032	0	0	0	3	0	0	4	4
OG0028033	1	0	0	2	0	0	4	4
OG0028034	0	0	0	3	0	0	4	4
OG0028035	1	0	0	2	0	0	4	4
OG0028036	0	0	1	2	0	0	4	3
OG0028037	1	0	0	2	0	0	4	4
OG0028039	1	0	1	1	0	0	4	3
OG0028040	0	0	1	2	0	0	4	3
OG0028041	1	0	1	1	0	0	4	3
OG0028042	1	0	0	2	0	0	4	4
OG0028043	0	0	0	3	0	0	4	4
OG0028044	1	0	0	2	0	0	4	4
OG0028045	1	0	1	1	0	0	4	3
OG0028046	0	0	0	3	0	0	4	4
OG0028047	0	0	0	3	0	0	4	4
OG0028049	0	0	0	3	0	0	4	4
OG0028050	1	0	0	2	0	0	4	4
OG0028051	0	0	0	3	0	0	4	4
OG0028052	1	0	0	2	0	0	4	4
OG0028054	0	0	1	2	0	0	4	3
OG0028055	1	0	1	1	0	0	4	3
OG0028056	1	0	1	1	0	0	4	3
OG0028057	1	0	1	1	0	0	4	3
OG0028058	1	0	0	2	0	0	4	4
OG0028059	1	0	0	2	0	0	4	4
OG0028060	1	0	0	2	0	0	4	4
OG0028061	0	0	0	3	0	0	4	4
OG0028062	1	0	1	1	0	0	4	3
OG0028063	1	0	0	2	0	0	4	4
OG0028064	1	0	0	2	0	0	4	4
OG0028065	0	0	0	3	0	0	4	4
OG0028066	0	0	0	3	0	0	4	4
OG0028067	0	0	0	3	0	0	4	4
OG0028068	1	0	0	2	0	0	4	4
OG0028070	1	0	1	1	0	0	4	3
OG0028071	0	0	1	2	0	0	4	3
OG0028073	1	0	0	2	0	0	4	4
OG0028074	0	0	1	2	0	0	4	3
OG0028075	0	0	0	3	0	0	4	4
OG0028076	0	0	0	3	0	0	4	4
OG0028077	1	0	0	2	0	0	4	4
OG0028078	0	0	0	3	0	0	4	4
OG0028079	0	0	1	2	0	0	4	3
OG0028080	0	0	0	3	0	0	4	4
OG0028081	1	0	1	1	0	0	4	3
OG0028082	1	0	0	2	0	0	4	4
OG0028083	0	0	0	3	0	0	4	4
OG0028084	0	0	1	2	0	0	4	3
OG0028085	0	0	1	2	0	0	4	3
OG0028088	1	0	0	2	0	0	4	4
OG0028089	1	0	1	1	0	0	4	3
OG0028090	1	0	0	2	0	0	4	4
OG0028091	0	0	0	3	0	0	4	4
OG0028093	0	0	1	2	0	0	4	3
OG0028094	1	0	0	2	0	0	4	4
OG0028096	1	0	1	1	0	0	4	3
OG0028097	1	0	0	2	0	0	4	4
OG0028098	1	0	1	1	0	0	4	3
OG0028099	1	0	0	2	0	0	4	4
OG0028100	0	0	1	2	0	0	4	3
OG0028101	0	0	0	3	0	0	4	4
OG0028102	1	0	1	1	0	0	4	3
OG0028103	0	0	0	3	0	0	4	4
OG0028104	0	0	0	3	0	0	4	4
OG0028105	0	0	0	3	0	0	4	4
OG0028106	0	0	1	2	0	0	4	3
OG0028107	1	0	0	2	0	0	4	4
OG0028108	1	0	0	2	0	0	4	4
OG0028109	1	0	0	2	0	0	4	4
OG0028110	1	0	0	2	0	0	4	4
OG0028111	0	0	0	3	0	0	4	4
OG0028113	0	0	0	3	0	0	4	4
OG0028115	1	0	0	2	0	0	4	4
OG0028116	0	0	0	3	0	0	4	4
OG0028117	0	0	1	2	0	0	4	3
OG0028118	0	0	1	2	0	0	4	3
OG0028119	0	0	0	3	0	0	4	4
OG0028120	1	0	0	2	0	0	4	4
OG0028121	0	0	1	2	0	0	4	3
OG0028122	0	0	0	3	0	0	4	4
OG0028123	1	0	1	1	0	0	4	3
OG0028124	1	0	1	1	0	0	4	3
OG0028125	0	0	1	2	0	0	4	3
OG0028127	1	0	1	1	0	0	4	3
OG0028128	1	0	0	2	0	0	4	4
OG0028129	1	0	0	2	0	0	4	4
OG0028130	0	0	0	3	0	0	4	4
OG0028131	0	0	0	3	0	0	4	4
OG0028132	0	0	0	3	0	0	4	4
OG0028133	0	0	0	3	0	0	4	4
OG0028134	0	0	0	3	0	0	4	4
OG0028135	1	0	0	2	0	0	4	4
OG0028136	1	0	1	1	0	0	4	3
OG0028137	1	0	0	2	0	0	4	4
OG0028138	1	0	0	2	0	0	4	4
OG0028139	0	0	0	3	0	0	4	4
OG0028140	0	0	0	3	0	0	4	4
OG0028141	0	0	0	3	0	0	4	4
OG0028144	0	0	1	2	0	0	4	3
OG0028145	1	0	0	2	0	0	4	4
OG0028146	1	0	0	2	0	0	4	4
OG0028148	0	0	1	2	0	0	4	3
OG0028149	1	0	0	2	0	0	4	4
OG0028151	0	0	0	3	0	0	4	4
OG0028152	1	0	0	2	0	0	4	4
OG0028154	0	0	0	3	0	0	4	4
OG0028155	0	0	0	3	0	0	4	4
OG0028156	1	0	1	1	0	0	4	3
OG0028158	1	0	0	2	0	0	4	4
OG0028159	1	0	0	2	0	0	4	4
OG0028160	0	0	1	2	0	0	4	3
OG0028161	1	0	0	2	0	0	4	4
OG0028162	1	0	0	2	0	0	4	4
OG0028163	1	0	1	1	0	0	4	3
OG0028164	0	0	1	2	0	0	4	3
OG0028167	0	0	1	2	0	0	4	3
OG0028168	1	0	0	2	0	0	4	4
OG0028169	1	0	1	1	0	0	4	3
OG0028170	1	0	0	2	0	0	4	4
OG0028172	0	0	0	3	0	0	4	4
OG0028173	1	0	0	2	0	0	4	4
OG0028174	0	0	1	2	0	0	4	3
OG0028175	0	0	0	3	0	0	4	4
OG0028176	0	0	0	3	0	0	4	4
OG0028177	0	0	1	2	0	0	4	3
OG0028178	0	0	1	2	0	0	4	3
OG0028179	1	0	1	1	0	0	4	3
OG0028180	0	0	0	3	0	0	4	4
OG0028181	0	0	1	2	0	0	4	3
OG0028182	1	0	0	2	0	0	4	4
OG0028183	1	0	0	2	0	0	4	4
OG0028184	1	0	0	2	0	0	4	4
OG0028185	0	0	1	2	0	0	4	3
OG0028186	1	0	0	2	0	0	4	4
OG0028187	1	0	0	2	0	0	4	4
OG0028188	0	0	1	2	0	0	4	3
OG0028189	1	0	0	2	0	0	4	4
OG0028190	1	0	0	2	0	0	4	4
OG0028191	1	0	1	1	0	0	4	3
OG0028192	0	0	0	3	0	0	4	4
OG0028194	1	0	0	2	0	0	4	4
OG0028195	0	0	1	2	0	0	4	3
OG0028196	0	0	0	3	0	0	4	4
OG0028197	1	0	0	2	0	0	4	4
OG0028198	1	0	0	2	0	0	4	4
OG0028199	1	0	0	2	0	0	4	4
OG0028200	0	0	0	3	0	0	4	4
OG0028201	1	0	1	1	0	0	4	3
OG0028202	3	6	0	0	0	0	4	4
OG0028203	0	0	1	2	0	0	4	3
OG0028204	1	0	0	2	0	0	4	4
OG0028205	1	0	1	1	0	0	4	3
OG0028206	1	0	0	2	0	0	4	4
OG0028207	1	0	0	2	0	0	4	4
OG0028208	0	0	1	2	0	0	4	3
OG0028209	0	0	1	2	0	0	4	3
OG0028210	1	0	1	1	0	0	4	3
OG0028212	0	0	1	2	0	0	4	3
OG0028213	0	0	0	3	0	0	4	4
OG0028214	0	0	1	2	0	0	4	3
OG0028215	0	0	0	3	0	0	4	4
OG0028216	1	0	1	1	0	0	4	3
OG0028217	0	0	1	2	0	0	4	3
OG0028218	1	0	1	1	0	0	4	3
OG0028219	0	0	0	3	0	0	4	4
OG0028220	1	0	0	2	0	0	4	4
OG0028221	0	0	1	2	0	0	4	3
OG0028222	1	0	1	1	0	0	4	3
OG0028223	1	0	1	1	0	0	4	3
OG0028224	1	0	0	2	0	0	4	4
OG0028225	1	0	1	1	0	0	4	3
OG0028226	1	0	0	2	0	0	4	4
OG0028227	0	0	1	2	0	0	4	3
OG0028228	1	0	0	2	0	0	4	4
OG0028229	1	0	0	2	0	0	4	4
OG0028230	1	0	1	1	0	0	4	3
OG0028231	0	0	1	2	0	0	4	3
OG0028232	1	0	0	2	0	0	4	4
OG0028233	0	0	0	3	0	0	4	4
OG0028234	1	0	0	2	0	0	4	4
OG0028235	0	0	1	2	0	0	4	3
OG0028236	1	0	0	2	0	0	4	4
OG0028237	0	0	1	2	0	0	4	3
OG0028238	1	0	0	2	0	0	4	4
OG0028239	2	2	1	0	0	0	4	3
OG0028240	1	0	1	1	0	0	4	3
OG0028241	1	0	0	2	0	0	4	4
OG0028242	0	0	0	3	0	0	4	4
OG0028243	1	0	1	1	0	0	4	3
OG0028244	1	0	1	1	0	0	4	3
OG0028246	1	0	0	2	0	0	4	4
OG0028247	1	0	1	1	0	0	4	3
OG0028248	1	0	1	1	0	0	4	3
OG0028249	1	0	1	1	0	0	4	3
OG0028250	1	0	1	1	0	0	4	3
OG0028251	0	0	0	3	0	0	4	4
OG0028252	0	0	1	2	0	0	4	3
OG0028253	0	0	0	3	0	0	4	4
OG0028254	1	0	1	1	0	0	4	3
OG0028255	1	0	0	2	0	0	4	4
OG0028256	1	0	1	1	0	0	4	3
OG0028257	1	0	0	2	0	0	4	4
OG0028258	2	4	0	1	0	0	4	4
OG0028259	1	0	0	2	0	0	4	4
OG0028260	1	0	1	1	0	0	4	3
OG0028262	0	0	0	3	0	0	4	4
OG0028263	1	0	0	2	0	0	4	4
OG0028264	0	0	0	3	0	0	4	4
OG0028265	1	0	1	1	0	0	4	3
OG0028266	0	0	1	2	0	0	4	3
OG0028267	0	0	0	3	0	0	4	4
OG0028268	0	0	1	2	0	0	4	3
OG0028269	1	0	1	1	0	0	4	3
OG0028270	1	0	0	2	0	0	4	4
OG0028271	1	0	0	2	0	0	4	4
OG0028272	1	0	1	1	0	0	4	3
OG0028273	0	0	1	2	0	0	4	3
OG0028274	3	4	0	0	0	0	4	4
OG0028275	0	0	0	3	0	0	4	4
OG0028276	1	1	0	2	0	0	4	4
OG0028277	1	0	0	2	0	0	4	4
OG0028278	1	0	1	1	0	0	4	3
OG0028279	1	0	0	2	0	0	4	4
OG0028280	0	0	1	2	0	0	4	3
OG0028281	0	0	0	3	0	0	4	4
OG0028282	1	0	1	1	0	0	4	3
OG0028283	0	0	1	2	0	0	4	3
OG0028284	0	0	1	2	0	0	4	3
OG0028285	1	0	0	2	0	0	4	4
OG0028286	0	0	0	3	0	0	4	4
OG0028288	0	0	0	3	0	0	4	4
OG0028289	1	0	0	2	0	0	4	4
OG0028290	0	0	0	3	0	0	4	4
OG0028291	1	0	0	2	0	0	4	4
OG0028292	1	0	0	2	0	0	4	4
OG0028293	0	0	1	2	0	0	4	3
OG0028294	1	0	0	2	0	0	4	4
OG0028295	0	0	0	3	0	0	4	4
OG0028296	1	0	0	2	0	0	4	4
OG0028297	1	0	0	2	0	0	4	4
OG0028298	1	0	0	2	0	0	4	4
OG0028299	1	0	0	2	0	0	4	4
OG0028300	0	0	1	2	0	0	4	3
OG0028301	1	0	0	2	0	0	4	4
OG0028302	1	0	0	2	0	0	4	4
OG0028303	0	0	1	2	0	0	4	3
OG0028304	0	0	0	3	0	0	4	4
OG0028305	0	0	1	2	0	0	4	3
OG0028306	0	0	1	2	0	0	4	3
OG0028307	1	0	0	2	0	0	4	4
OG0028308	1	0	1	1	0	0	4	3
OG0028309	0	0	0	3	0	0	4	4
OG0028310	0	0	0	3	0	0	4	4
OG0028311	0	0	0	3	0	0	4	4
OG0028313	0	0	1	2	0	0	4	3
OG0028314	1	0	0	2	0	0	4	4
OG0028315	0	0	0	3	0	0	4	4
OG0028316	1	0	1	1	0	0	4	3
OG0028317	3	5	0	0	0	0	4	4
OG0028318	0	0	1	2	0	0	4	3
OG0028319	0	0	1	2	0	0	4	3
OG0028320	1	0	0	2	0	0	4	4
OG0028321	0	0	0	3	0	0	4	4
OG0028323	0	0	1	2	0	0	4	3
OG0028326	0	0	0	3	0	0	4	4
OG0028327	0	0	1	2	0	0	4	3
OG0028328	0	0	1	2	0	0	4	3
OG0028330	1	0	0	2	0	0	4	4
OG0028331	0	0	0	3	0	0	4	4
OG0028332	0	0	0	3	0	0	4	4
OG0028333	1	0	0	2	0	0	4	4
OG0028334	1	0	0	2	0	0	4	4
OG0028335	1	0	0	2	0	0	4	4
OG0028336	0	0	1	2	0	0	4	3
OG0028337	3	0	0	0	0	0	4	4
OG0028339	2	1	1	0	0	0	4	3
OG0028340	2	1	0	1	0	0	4	4
OG0028341	2	1	1	0	0	0	4	3
OG0028342	2	1	1	0	0	0	4	3
OG0028343	2	1	1	0	0	0	4	3
OG0028344	2	1	1	0	0	0	4	3
OG0028345	1	0	0	2	0	0	4	4
OG0028347	3	0	0	0	0	0	4	4
OG0028348	2	1	1	0	0	0	4	3
OG0028351	2	1	1	0	0	0	4	3
OG0028353	2	2	1	0	0	0	4	3
OG0028356	3	0	0	0	0	0	4	4
OG0028357	2	1	1	0	0	0	4	3
OG0028358	2	1	0	1	0	0	4	3
OG0028360	3	2	0	0	0	0	4	4
OG0028361	2	1	1	0	0	0	4	3
OG0028362	3	0	0	0	0	0	4	4
OG0028364	2	4	1	0	0	0	4	3
OG0028365	3	0	0	0	0	0	4	4
OG0028366	2	1	1	0	0	0	4	3
OG0028367	2	2	1	0	0	0	4	3
OG0028368	3	0	0	0	0	0	4	4
OG0028369	0	0	1	2	0	0	4	3
OG0028370	2	1	1	0	0	0	4	3
OG0028374	2	1	1	0	0	0	4	3
OG0028375	1	0	0	2	0	0	4	4
OG0028376	3	0	0	0	0	0	4	4
OG0028377	2	1	1	0	0	0	4	3
OG0028378	3	0	0	0	0	0	4	4
OG0028379	2	1	1	0	0	0	4	3
OG0028380	2	4	1	0	0	0	4	3
OG0028381	2	1	1	0	0	0	4	3
OG0028382	2	3	1	0	0	0	4	3
OG0028383	2	3	0	1	0	0	4	4
OG0028385	2	1	0	1	0	0	4	4
OG0028386	3	0	0	0	0	0	4	4
OG0028388	2	2	1	0	0	0	4	3
OG0028389	3	0	0	0	0	0	4	4
OG0028390	2	0	0	1	0	0	4	4
OG0028391	3	4	0	0	0	0	4	4
OG0028392	3	0	0	0	0	0	4	4
OG0028393	3	0	0	0	0	0	4	4
OG0028394	3	3	0	0	0	0	4	4
OG0028396	2	1	1	0	0	0	4	3
OG0028397	2	1	1	0	0	0	4	3
OG0028398	2	1	1	0	0	0	4	3
OG0028399	3	0	0	0	0	0	4	4
OG0028400	2	1	1	0	0	0	4	3
OG0028401	1	0	0	2	0	0	4	4
OG0028402	2	1	0	1	0	0	4	4
OG0028403	2	1	1	0	0	0	4	3
OG0028404	2	1	0	1	0	0	4	3
OG0028405	2	1	1	0	0	0	4	3
OG0028406	3	4	0	0	0	0	4	4
OG0028407	2	1	1	0	0	0	4	3
OG0028408	0	0	1	2	0	0	4	3
OG0028409	1	0	1	1	0	0	4	3
OG0028413	1	0	1	1	0	0	4	3
OG0028414	1	0	0	2	0	0	4	4
OG0028416	0	0	0	3	0	0	4	4
OG0028426	0	0	1	2	0	0	4	3
OG0028429	2	1	0	1	0	0	4	4
OG0028432	0	0	1	2	0	0	4	3
OG0028442	3	3	0	0	0	0	4	4
OG0028443	1	1	1	1	0	0	4	3
OG0028444	1	0	1	1	0	0	4	3
OG0028448	3	3	0	0	0	0	4	4
OG0028451	0	0	0	3	0	0	4	4
OG0028454	1	0	0	2	0	0	4	4
OG0028457	0	0	0	3	0	0	4	4
OG0028462	1	0	0	2	0	0	4	4
OG0028467	0	0	1	2	0	0	4	3
OG0028483	0	0	0	3	0	0	4	4
OG0028493	1	0	0	2	0	0	4	4
OG0028494	0	0	1	2	0	0	4	3
OG0028504	0	0	1	2	0	0	4	3
OG0028506	0	0	1	2	0	0	4	3
OG0028508	1	0	1	1	0	0	4	3
OG0028511	0	0	1	2	0	0	4	3
OG0028513	1	0	0	2	0	0	4	4
OG0028514	0	0	1	2	0	0	4	3
OG0028515	0	0	0	3	0	0	4	4
OG0028518	0	0	1	2	0	0	4	3
OG0028520	3	5	0	0	0	0	4	4
OG0028521	1	0	0	2	0	0	4	4
OG0028522	1	1	1	1	0	0	4	3
OG0028524	0	0	1	2	0	0	4	3
OG0028525	1	0	0	2	0	0	4	4
OG0028526	1	0	0	2	0	0	4	4
OG0028529	0	0	1	2	0	0	4	3
OG0028530	0	0	1	2	0	0	4	3
OG0028531	2	3	1	0	0	0	4	3
OG0028532	1	0	1	1	0	0	4	3
OG0028533	1	1	1	1	0	0	4	3
OG0028534	1	0	0	2	0	0	4	4
OG0028535	1	0	0	2	0	0	4	4
OG0028536	1	0	1	1	0	0	4	3
OG0028537	0	0	0	3	0	0	4	4
OG0028538	1	0	0	2	0	0	4	4
OG0028539	1	0	1	1	0	0	4	3
OG0028540	0	0	1	2	0	0	4	3
OG0028541	1	0	1	1	0	0	4	3
OG0028542	0	0	1	2	0	0	4	3
OG0028543	1	0	0	2	0	0	4	4
OG0028544	0	0	0	3	0	0	4	4
OG0028545	1	1	0	2	0	0	4	4
OG0028546	0	0	1	2	0	0	4	3
OG0028547	1	2	0	2	0	0	4	4
OG0028549	1	0	0	2	0	0	4	4
OG0028551	2	3	0	1	0	0	4	4
OG0028552	0	0	0	3	0	0	4	4
OG0028557	2	1	0	1	0	0	4	4
OG0028562	2	1	0	1	0	0	4	3
OG0028576	3	5	0	0	0	0	4	4
OG0028577	1	0	0	2	0	0	4	4
OG0028578	0	0	1	2	0	0	4	3
OG0028579	2	4	0	1	0	0	4	4
OG0028580	2	1	1	0	0	0	4	3
OG0028582	0	0	1	2	0	0	4	3
OG0028583	1	0	0	2	0	0	4	4
OG0028587	2	1	1	0	0	0	4	3
OG0028590	2	1	1	0	0	0	4	3
OG0028592	1	0	1	1	0	0	4	3
OG0028593	2	2	1	0	0	0	4	3
OG0028595	0	0	1	2	0	0	4	3
OG0028597	0	0	1	2	0	0	4	3
OG0028598	2	1	1	0	0	0	4	3
OG0028607	1	0	1	1	0	0	4	3
OG0028608	0	0	1	2	0	0	4	3
OG0028610	0	0	0	3	0	0	4	4
OG0028614	0	0	1	2	0	0	4	3
OG0028615	0	0	1	2	0	0	4	3
OG0028616	1	0	0	2	0	0	4	4
OG0028617	0	0	1	2	0	0	4	3
OG0028621	0	0	0	3	0	0	4	4
OG0028622	1	0	1	1	0	0	4	3
OG0028623	0	0	0	3	0	0	4	4
OG0028626	0	0	1	2	0	0	4	3
OG0028627	2	1	0	1	0	0	4	4
OG0028628	1	0	0	2	0	0	4	4
OG0028634	3	4	0	0	0	0	4	4
OG0028636	1	1	0	2	0	0	4	4
OG0028644	1	0	0	2	0	0	4	4
OG0028646	0	0	1	2	0	0	4	3
OG0028648	1	0	1	1	0	0	4	3
OG0028654	1	0	1	1	0	0	4	3
OG0028655	1	0	0	2	0	0	4	4
OG0028657	0	0	1	2	0	0	4	3
OG0028658	1	0	0	2	0	0	4	4
OG0028659	0	0	1	2	0	0	4	3
OG0028660	2	3	0	1	0	0	4	3
OG0028661	0	0	0	3	0	0	4	4
OG0028662	3	4	0	0	0	0	4	4
OG0028663	0	0	1	2	0	0	4	3
OG0028664	0	0	1	2	0	0	4	3
OG0028665	0	0	1	2	0	0	4	3
OG0028666	0	0	1	2	0	0	4	3
OG0028668	1	0	1	1	0	0	4	3
OG0028670	0	0	1	2	0	0	4	3
OG0028671	0	0	0	3	0	0	4	4
OG0028672	0	0	1	2	0	0	4	3
OG0028673	1	0	1	1	0	0	4	3
OG0028674	2	3	0	1	0	0	4	4
OG0028676	0	0	1	2	0	0	4	3
OG0028677	1	0	1	1	0	0	4	3
OG0028678	1	0	1	1	0	0	4	3
OG0028679	2	1	0	1	0	0	4	4
OG0028681	0	0	0	3	0	0	4	4
OG0028682	1	2	0	2	0	0	4	4
OG0028683	1	2	0	2	0	0	4	4
OG0028684	2	1	0	1	0	0	4	4
OG0028685	1	2	0	2	0	0	4	4
OG0028686	0	0	0	3	0	0	4	4
OG0028688	1	2	0	2	0	0	4	4
OG0028690	1	0	1	1	0	0	4	3
OG0028691	0	0	1	2	0	0	4	3
OG0028692	0	0	0	3	0	0	4	4
OG0028693	1	0	1	1	0	0	4	3
OG0028694	1	0	0	2	0	0	4	4
OG0028696	0	0	1	2	0	0	4	3
OG0028697	1	0	1	1	0	0	4	3
OG0028698	0	0	1	2	0	0	4	3
OG0028699	1	1	1	1	0	0	4	3
OG0028704	0	0	1	2	0	0	4	3
OG0028716	1	1	1	1	0	0	4	3
OG0028721	1	1	1	1	0	0	4	3
OG0028725	1	0	0	2	0	0	4	4
OG0028742	2	1	1	0	0	0	4	3
OG0028747	0	0	1	2	0	0	4	3
OG0028752	0	0	0	3	0	0	4	4
OG0028759	1	1	1	1	0	0	4	3
OG0028761	1	0	0	2	0	0	4	4
OG0028762	1	0	0	2	0	0	4	4
OG0028764	2	1	1	0	0	0	4	3
OG0028765	1	0	1	1	0	0	4	3
OG0028770	2	1	1	0	0	0	4	3
OG0028777	1	0	1	1	0	0	4	3
OG0028785	2	4	1	0	0	0	4	3
OG0028786	1	1	1	1	0	0	4	3
OG0028789	1	0	0	2	0	0	4	3
OG0028793	1	1	0	2	0	0	4	4
OG0028794	1	1	1	1	0	0	4	3
OG0028797	3	3	0	0	0	0	4	4
OG0028806	0	0	1	2	0	0	4	3
OG0028814	1	1	1	1	0	0	4	3
OG0028825	1	0	0	2	0	0	4	4
OG0028828	0	0	1	2	0	0	4	3
OG0028832	1	1	1	1	0	0	4	3
OG0028834	3	3	0	0	0	0	4	4
OG0028835	2	1	1	0	0	0	4	3
OG0028839	2	1	1	0	0	0	4	3
OG0028840	1	1	1	1	0	0	4	3
OG0028841	0	0	1	2	0	0	4	3
OG0028842	3	3	0	0	0	0	4	4
OG0028846	2	1	1	0	0	0	4	3
OG0028847	1	1	0	2	0	0	4	4
OG0028851	1	0	0	2	0	0	4	4
OG0028857	1	0	0	2	0	0	4	4
OG0028860	0	0	1	2	0	0	4	3
OG0028861	1	0	1	1	0	0	4	3
OG0028866	1	1	1	1	0	0	4	3
OG0028870	3	3	0	0	0	0	4	4
OG0028873	1	1	1	1	0	0	4	3
OG0028874	1	1	0	2	0	0	4	4
OG0028879	2	1	0	1	0	0	4	4
OG0028883	0	0	1	2	0	0	4	3
OG0028884	0	0	1	2	0	0	4	3
OG0028885	0	0	1	2	0	0	4	3
OG0028887	1	1	1	1	0	0	4	3
OG0028891	0	0	1	2	0	0	4	3
OG0028896	1	1	1	1	0	0	4	3
OG0028900	1	1	1	1	0	0	4	3
OG0028903	1	0	0	2	0	0	4	4
OG0028905	1	1	1	1	0	0	4	3
OG0028917	1	1	1	1	0	0	4	3
OG0028920	3	3	0	0	0	0	4	4
OG0028922	2	1	0	1	0	0	4	4
OG0028933	2	1	1	0	0	0	4	3
OG0028938	2	1	1	0	0	0	4	3
OG0028939	1	0	1	1	0	0	4	3
OG0028944	2	2	1	0	0	0	4	3
OG0028949	1	1	1	1	0	0	4	3
OG0028962	2	1	1	0	0	0	4	3
OG0028964	1	1	1	1	0	0	4	3
OG0028977	2	1	0	1	0	0	4	4
OG0028982	2	1	1	0	0	0	4	3
OG0028984	1	1	1	1	0	0	4	3
OG0028990	3	3	0	0	0	0	4	4
OG0028992	1	1	1	1	0	0	4	3
OG0028994	0	0	1	2	0	0	4	3
OG0028996	1	1	1	1	0	0	4	3
OG0029000	3	3	0	0	0	0	4	4
OG0029004	3	6	0	0	0	0	4	4
OG0029008	1	1	1	1	0	0	4	3
OG0029009	1	1	1	1	0	0	4	3
OG0029010	1	1	0	2	0	0	4	4
OG0029018	1	0	1	1	0	0	4	3
OG0029019	3	3	0	0	0	0	4	4
